Date,High,Close_1,Open_1,High_1,Low_1,Vol_1,Change_1,Close_2,Open_2,High_2,Low_2,Vol_2,Change_2,Close_3,Open_3,High_3,Low_3,Vol_3,Change_3,Close_4,Open_4,High_4,Low_4,Vol_4,Change_4,Close_5,Open_5,High_5,Low_5,Vol_5,Change_5
20/4/2020,186.24,180.13,187.47,188.23,177.24,23270000,-3.91,187.45,170.63,189.22,170.61,24750000,9.86,170.63,172.32,174.52,168.55,20050000,-0.97,172.31,152.90,174.28,148.91,32990000,12.69,152.90,158.43,161.06,152.44,20700000,-3.50
19/4/2020,188.23,187.45,170.63,189.22,170.61,24750000,9.86,170.63,172.32,174.52,168.55,20050000,-0.97,172.31,152.90,174.28,148.91,32990000,12.69,152.90,158.43,161.06,152.44,20700000,-3.50,158.45,156.36,161.57,155.52,21200000,1.32
18/4/2020,189.22,170.63,172.32,174.52,168.55,20050000,-0.97,172.31,152.90,174.28,148.91,32990000,12.69,152.90,158.43,161.06,152.44,20700000,-3.50,158.45,156.36,161.57,155.52,21200000,1.32,156.38,158.76,158.85,150.60,25300000,-1.48
17/4/2020,174.52,172.31,152.90,174.28,148.91,32990000,12.69,152.90,158.43,161.06,152.44,20700000,-3.50,158.45,156.36,161.57,155.52,21200000,1.32,156.38,158.76,158.85,150.60,25300000,-1.48,158.73,158.18,164.75,155.17,22600000,0.35
16/4/2020,174.28,152.90,158.43,161.06,152.44,20700000,-3.50,158.45,156.36,161.57,155.52,21200000,1.32,156.38,158.76,158.85,150.60,25300000,-1.48,158.73,158.18,164.75,155.17,22600000,0.35,158.18,157.85,161.37,154.01,19070000,0.20
15/4/2020,161.06,158.45,156.36,161.57,155.52,21200000,1.32,156.38,158.76,158.85,150.60,25300000,-1.48,158.73,158.18,164.75,155.17,22600000,0.35,158.18,157.85,161.37,154.01,19070000,0.20,157.86,169.67,170.10,152.52,28350000,-6.97
14/4/2020,161.57,156.38,158.76,158.85,150.60,25300000,-1.48,158.73,158.18,164.75,155.17,22600000,0.35,158.18,157.85,161.37,154.01,19070000,0.20,157.86,169.67,170.10,152.52,28350000,-6.97,169.68,173.01,173.20,165.91,20660000,-1.92
13/4/2020,158.85,158.73,158.18,164.75,155.17,22600000,0.35,158.18,157.85,161.37,154.01,19070000,0.20,157.86,169.67,170.10,152.52,28350000,-6.97,169.68,173.01,173.20,165.91,20660000,-1.92,173.00,164.71,174.23,163.73,24310000,5.03
12/4/2020,164.75,158.18,157.85,161.37,154.01,19070000,0.20,157.86,169.67,170.10,152.52,28350000,-6.97,169.68,173.01,173.20,165.91,20660000,-1.92,173.00,164.71,174.23,163.73,24310000,5.03,164.71,171.07,175.78,162.75,35790000,-3.71
11/4/2020,161.37,157.86,169.67,170.10,152.52,28350000,-6.97,169.68,173.01,173.20,165.91,20660000,-1.92,173.00,164.71,174.23,163.73,24310000,5.03,164.71,171.07,175.78,162.75,35790000,-3.71,171.06,142.58,171.24,142.55,37890000,19.97
10/4/2020,170.10,169.68,173.01,173.20,165.91,20660000,-1.92,173.00,164.71,174.23,163.73,24310000,5.03,164.71,171.07,175.78,162.75,35790000,-3.71,171.06,142.58,171.24,142.55,37890000,19.97,142.58,144.03,145.26,140.84,18170000,-0.99
9/4/2020,173.20,173.00,164.71,174.23,163.73,24310000,5.03,164.71,171.07,175.78,162.75,35790000,-3.71,171.06,142.58,171.24,142.55,37890000,19.97,142.58,144.03,145.26,140.84,18170000,-0.99,144.01,141.13,145.71,139.36,19750000,2.03
8/4/2020,174.23,164.71,171.07,175.78,162.75,35790000,-3.71,171.06,142.58,171.24,142.55,37890000,19.97,142.58,144.03,145.26,140.84,18170000,-0.99,144.01,141.13,145.71,139.36,19750000,2.03,141.14,141.29,146.46,138.01,23340000,-0.11
7/4/2020,175.78,171.06,142.58,171.24,142.55,37890000,19.97,142.58,144.03,145.26,140.84,18170000,-0.99,144.01,141.13,145.71,139.36,19750000,2.03,141.14,141.29,146.46,138.01,23340000,-0.11,141.30,135.65,148.91,135.26,29420000,4.16
6/4/2020,171.24,142.58,144.03,145.26,140.84,18170000,-0.99,144.01,141.13,145.71,139.36,19750000,2.03,141.14,141.29,146.46,138.01,23340000,-0.11,141.30,135.65,148.91,135.26,29420000,4.16,135.66,132.88,136.56,128.93,19450000,2.11
5/4/2020,145.26,144.01,141.13,145.71,139.36,19750000,2.03,141.14,141.29,146.46,138.01,23340000,-0.11,141.30,135.65,148.91,135.26,29420000,4.16,135.66,132.88,136.56,128.93,19450000,2.11,132.86,132.15,135.14,130.54,17300000,0.54
4/4/2020,145.71,141.14,141.29,146.46,138.01,23340000,-0.11,141.30,135.65,148.91,135.26,29420000,4.16,135.66,132.88,136.56,128.93,19450000,2.11,132.86,132.15,135.14,130.54,17300000,0.54,132.15,125.24,134.72,125.02,20710000,5.52
3/4/2020,146.46,141.30,135.65,148.91,135.26,29420000,4.16,135.66,132.88,136.56,128.93,19450000,2.11,132.86,132.15,135.14,130.54,17300000,0.54,132.15,125.24,134.72,125.02,20710000,5.52,125.24,131.02,131.74,124.84,16330000,-4.42
2/4/2020,148.91,135.66,132.88,136.56,128.93,19450000,2.11,132.86,132.15,135.14,130.54,17300000,0.54,132.15,125.24,134.72,125.02,20710000,5.52,125.24,131.02,131.74,124.84,16330000,-4.42,131.03,131.74,132.68,125.48,21030000,-0.54
1/4/2020,136.56,132.86,132.15,135.14,130.54,17300000,0.54,132.15,125.24,134.72,125.02,20710000,5.52,125.24,131.02,131.74,124.84,16330000,-4.42,131.03,131.74,132.68,125.48,21030000,-0.54,131.74,138.38,140.99,131.09,18180000,-4.80
31/3/2020,135.14,132.15,125.24,134.72,125.02,20710000,5.52,125.24,131.02,131.74,124.84,16330000,-4.42,131.03,131.74,132.68,125.48,21030000,-0.54,131.74,138.38,140.99,131.09,18180000,-4.80,138.38,136.08,139.22,133.69,17710000,1.70
30/3/2020,134.72,125.24,131.02,131.74,124.84,16330000,-4.42,131.03,131.74,132.68,125.48,21030000,-0.54,131.74,138.38,140.99,131.09,18180000,-4.80,138.38,136.08,139.22,133.69,17710000,1.70,136.07,138.59,141.88,133.06,24150000,-1.84
29/3/2020,131.74,131.03,131.74,132.68,125.48,21030000,-0.54,131.74,138.38,140.99,131.09,18180000,-4.80,138.38,136.08,139.22,133.69,17710000,1.70,136.07,138.59,141.88,133.06,24150000,-1.84,138.62,136.00,142.90,132.67,27100000,1.91
28/3/2020,132.68,131.74,138.38,140.99,131.09,18180000,-4.80,138.38,136.08,139.22,133.69,17710000,1.70,136.07,138.59,141.88,133.06,24150000,-1.84,138.62,136.00,142.90,132.67,27100000,1.91,136.02,122.46,136.93,120.20,28620000,11.12
27/3/2020,140.99,138.38,136.08,139.22,133.69,17710000,1.70,136.07,138.59,141.88,133.06,24150000,-1.84,138.62,136.00,142.90,132.67,27100000,1.91,136.02,122.46,136.93,120.20,28620000,11.12,122.41,132.59,136.86,121.37,25250000,-7.67
26/3/2020,139.22,136.07,138.59,141.88,133.06,24150000,-1.84,138.62,136.00,142.90,132.67,27100000,1.91,136.02,122.46,136.93,120.20,28620000,11.12,122.41,132.59,136.86,121.37,25250000,-7.67,132.58,133.32,137.33,126.01,27000000,-0.56
25/3/2020,141.88,138.62,136.00,142.90,132.67,27100000,1.91,136.02,122.46,136.93,120.20,28620000,11.12,122.41,132.59,136.86,121.37,25250000,-7.67,132.58,133.32,137.33,126.01,27000000,-0.56,133.32,135.43,151.85,118.07,38740000,-1.56
24/3/2020,142.90,136.02,122.46,136.93,120.20,28620000,11.12,122.41,132.59,136.86,121.37,25250000,-7.67,132.58,133.32,137.33,126.01,27000000,-0.56,133.32,135.43,151.85,118.07,38740000,-1.56,135.43,117.76,141.05,115.59,33780000,15.00
23/3/2020,136.93,122.41,132.59,136.86,121.37,25250000,-7.67,132.58,133.32,137.33,126.01,27000000,-0.56,133.32,135.43,151.85,118.07,38740000,-1.56,135.43,117.76,141.05,115.59,33780000,15.00,117.77,115.95,117.91,110.16,25800000,1.47
22/3/2020,136.86,132.58,133.32,137.33,126.01,27000000,-0.56,133.32,135.43,151.85,118.07,38740000,-1.56,135.43,117.76,141.05,115.59,33780000,15.00,117.77,115.95,117.91,110.16,25800000,1.47,116.06,111.06,120.60,109.67,27090000,4.54
21/3/2020,137.33,133.32,135.43,151.85,118.07,38740000,-1.56,135.43,117.76,141.05,115.59,33780000,15.00,117.77,115.95,117.91,110.16,25800000,1.47,116.06,111.06,120.60,109.67,27090000,4.54,111.02,124.35,124.38,102.44,40250000,-10.72
20/3/2020,151.85,135.43,117.76,141.05,115.59,33780000,15.00,117.77,115.95,117.91,110.16,25800000,1.47,116.06,111.06,120.60,109.67,27090000,4.54,111.02,124.35,124.38,102.44,40250000,-10.72,124.35,122.67,132.13,120.93,26240000,1.35
19/3/2020,141.05,117.77,115.95,117.91,110.16,25800000,1.47,116.06,111.06,120.60,109.67,27090000,4.54,111.02,124.35,124.38,102.44,40250000,-10.72,124.35,122.67,132.13,120.93,26240000,1.35,122.69,134.02,134.58,121.27,26830000,-8.43
18/3/2020,117.91,116.06,111.06,120.60,109.67,27090000,4.54,111.02,124.35,124.38,102.44,40250000,-10.72,124.35,122.67,132.13,120.93,26240000,1.35,122.69,134.02,134.58,121.27,26830000,-8.43,133.99,107.87,138.86,88.50,60700000,24.18
17/3/2020,120.60,111.02,124.35,124.38,102.44,40250000,-10.72,124.35,122.67,132.13,120.93,26240000,1.35,122.69,134.02,134.58,121.27,26830000,-8.43,133.99,107.87,138.86,88.50,60700000,24.18,107.90,194.57,195.40,102.83,53510000,-44.55
16/3/2020,124.38,124.35,122.67,132.13,120.93,26240000,1.35,122.69,134.02,134.58,121.27,26830000,-8.43,133.99,107.87,138.86,88.50,60700000,24.18,107.90,194.57,195.40,102.83,53510000,-44.55,194.58,200.61,202.96,182.15,21260000,-2.98
15/3/2020,132.13,122.69,134.02,134.58,121.27,26830000,-8.43,133.99,107.87,138.86,88.50,60700000,24.18,107.90,194.57,195.40,102.83,53510000,-44.55,194.58,200.61,202.96,182.15,21260000,-2.98,200.56,202.88,205.62,196.17,21870000,-1.13
14/3/2020,134.58,133.99,107.87,138.86,88.50,60700000,24.18,107.90,194.57,195.40,102.83,53510000,-44.55,194.58,200.61,202.96,182.15,21260000,-2.98,200.56,202.88,205.62,196.17,21870000,-1.13,202.85,199.21,208.23,190.73,30270000,1.85
13/3/2020,138.86,107.90,194.57,195.40,102.83,53510000,-44.55,194.58,200.61,202.96,182.15,21260000,-2.98,200.56,202.88,205.62,196.17,21870000,-1.13,202.85,199.21,208.23,190.73,30270000,1.85,199.16,237.30,237.30,196.71,24760000,-16.08
12/3/2020,195.40,194.58,200.61,202.96,182.15,21260000,-2.98,200.56,202.88,205.62,196.17,21870000,-1.13,202.85,199.21,208.23,190.73,30270000,1.85,199.16,237.30,237.30,196.71,24760000,-16.08,237.32,244.87,251.55,236.87,16900000,-3.10
11/3/2020,202.96,200.56,202.88,205.62,196.17,21870000,-1.13,202.85,199.21,208.23,190.73,30270000,1.85,199.16,237.30,237.30,196.71,24760000,-16.08,237.32,244.87,251.55,236.87,16900000,-3.10,244.90,228.46,244.98,227.71,17740000,7.20
10/3/2020,205.62,202.85,199.21,208.23,190.73,30270000,1.85,199.16,237.30,237.30,196.71,24760000,-16.08,237.32,244.87,251.55,236.87,16900000,-3.10,244.90,228.46,244.98,227.71,17740000,7.20,228.45,224.36,233.96,224.34,17820000,1.81
9/3/2020,208.23,199.16,237.30,237.30,196.71,24760000,-16.08,237.32,244.87,251.55,236.87,16900000,-3.10,244.90,228.46,244.98,227.71,17740000,7.20,228.45,224.36,233.96,224.34,17820000,1.81,224.38,223.94,228.66,220.74,14650000,0.20
8/3/2020,237.30,237.32,244.87,251.55,236.87,16900000,-3.10,244.90,228.46,244.98,227.71,17740000,7.20,228.45,224.36,233.96,224.34,17820000,1.81,224.38,223.94,228.66,220.74,14650000,0.20,223.94,231.90,232.37,220.34,18480000,-3.42
7/3/2020,251.55,244.90,228.46,244.98,227.71,17740000,7.20,228.45,224.36,233.96,224.34,17820000,1.81,224.38,223.94,228.66,220.74,14650000,0.20,223.94,231.90,232.37,220.34,18480000,-3.42,231.87,217.96,234.24,216.23,18120000,6.37
6/3/2020,244.98,228.45,224.36,233.96,224.34,17820000,1.81,224.38,223.94,228.66,220.74,14650000,0.20,223.94,231.90,232.37,220.34,18480000,-3.42,231.87,217.96,234.24,216.23,18120000,6.37,217.99,217.51,227.44,213.00,17170000,0.22
5/3/2020,233.96,224.38,223.94,228.66,220.74,14650000,0.20,223.94,231.90,232.37,220.34,18480000,-3.42,231.87,217.96,234.24,216.23,18120000,6.37,217.99,217.51,227.44,213.00,17170000,0.22,217.52,226.94,232.87,217.43,16340000,-4.15
4/3/2020,228.66,223.94,231.90,232.37,220.34,18480000,-3.42,231.87,217.96,234.24,216.23,18120000,6.37,217.99,217.51,227.44,213.00,17170000,0.22,217.52,226.94,232.87,217.43,16340000,-4.15,226.93,227.60,234.55,214.47,24110000,-0.26
3/3/2020,232.37,231.87,217.96,234.24,216.23,18120000,6.37,217.99,217.51,227.44,213.00,17170000,0.22,217.52,226.94,232.87,217.43,16340000,-4.15,226.93,227.60,234.55,214.47,24110000,-0.26,227.53,224.30,238.07,210.36,28830000,1.44
2/3/2020,234.24,217.99,217.51,227.44,213.00,17170000,0.22,217.52,226.94,232.87,217.43,16340000,-4.15,226.93,227.60,234.55,214.47,24110000,-0.26,227.53,224.30,238.07,210.36,28830000,1.44,224.30,246.97,250.05,216.39,29550000,-9.18
1/3/2020,227.44,217.52,226.94,232.87,217.43,16340000,-4.15,226.93,227.60,234.55,214.47,24110000,-0.26,227.53,224.30,238.07,210.36,28830000,1.44,224.30,246.97,250.05,216.39,29550000,-9.18,246.96,265.63,266.17,245.75,20310000,-7.04
29/2/2020,232.87,226.93,227.60,234.55,214.47,24110000,-0.26,227.53,224.30,238.07,210.36,28830000,1.44,224.30,246.97,250.05,216.39,29550000,-9.18,246.96,265.63,266.17,245.75,20310000,-7.04,265.65,274.72,276.81,258.15,19960000,-3.30
28/2/2020,234.55,227.53,224.30,238.07,210.36,28830000,1.44,224.30,246.97,250.05,216.39,29550000,-9.18,246.96,265.63,266.17,245.75,20310000,-7.04,265.65,274.72,276.81,258.15,19960000,-3.30,274.72,261.65,275.30,261.24,16040000,5.00
27/2/2020,238.07,224.30,246.97,250.05,216.39,29550000,-9.18,246.96,265.63,266.17,245.75,20310000,-7.04,265.65,274.72,276.81,258.15,19960000,-3.30,274.72,261.65,275.30,261.24,16040000,5.00,261.64,265.14,266.71,256.97,13400000,-1.31
26/2/2020,250.05,246.96,265.63,266.17,245.75,20310000,-7.04,265.65,274.72,276.81,258.15,19960000,-3.30,274.72,261.65,275.30,261.24,16040000,5.00,261.64,265.14,266.71,256.97,13400000,-1.31,265.11,257.32,267.80,254.15,17460000,3.00
25/2/2020,266.17,265.65,274.72,276.81,258.15,19960000,-3.30,274.72,261.65,275.30,261.24,16040000,5.00,261.64,265.14,266.71,256.97,13400000,-1.31,265.11,257.32,267.80,254.15,17460000,3.00,257.39,259.07,264.22,246.46,22070000,-0.67
24/2/2020,276.81,274.72,261.65,275.30,261.24,16040000,5.00,261.64,265.14,266.71,256.97,13400000,-1.31,265.11,257.32,267.80,254.15,17460000,3.00,257.39,259.07,264.22,246.46,22070000,-0.67,259.12,282.33,285.75,253.88,20760000,-8.20
23/2/2020,275.30,261.64,265.14,266.71,256.97,13400000,-1.31,265.11,257.32,267.80,254.15,17460000,3.00,257.39,259.07,264.22,246.46,22070000,-0.67,259.12,282.33,285.75,253.88,20760000,-8.20,282.26,267.71,285.59,259.30,24150000,5.47
22/2/2020,266.71,265.11,257.32,267.80,254.15,17460000,3.00,257.39,259.07,264.22,246.46,22070000,-0.67,259.12,282.33,285.75,253.88,20760000,-8.20,282.26,267.71,285.59,259.30,24150000,5.47,267.63,259.92,268.45,242.11,25610000,2.94
21/2/2020,267.80,257.39,259.07,264.22,246.46,22070000,-0.67,259.12,282.33,285.75,253.88,20760000,-8.20,282.26,267.71,285.59,259.30,24150000,5.47,267.63,259.92,268.45,242.11,25610000,2.94,259.99,264.87,273.81,237.89,24820000,-1.84
20/2/2020,264.22,259.12,282.33,285.75,253.88,20760000,-8.20,282.26,267.71,285.59,259.30,24150000,5.47,267.63,259.92,268.45,242.11,25610000,2.94,259.99,264.87,273.81,237.89,24820000,-1.84,264.87,285.17,287.93,262.45,22260000,-7.14
19/2/2020,285.75,282.26,267.71,285.59,259.30,24150000,5.47,267.63,259.92,268.45,242.11,25610000,2.94,259.99,264.87,273.81,237.89,24820000,-1.84,264.87,285.17,287.93,262.45,22260000,-7.14,285.25,268.71,286.34,260.78,19990000,6.14
18/2/2020,285.59,267.63,259.92,268.45,242.11,25610000,2.94,259.99,264.87,273.81,237.89,24820000,-1.84,264.87,285.17,287.93,262.45,22260000,-7.14,285.25,268.71,286.34,260.78,19990000,6.14,268.75,265.59,277.39,257.09,25050000,1.19
17/2/2020,268.45,259.99,264.87,273.81,237.89,24820000,-1.84,264.87,285.17,287.93,262.45,22260000,-7.14,285.25,268.71,286.34,260.78,19990000,6.14,268.75,265.59,277.39,257.09,25050000,1.19,265.58,236.75,274.89,236.73,23790000,12.17
16/2/2020,273.81,264.87,285.17,287.93,262.45,22260000,-7.14,285.25,268.71,286.34,260.78,19990000,6.14,268.75,265.59,277.39,257.09,25050000,1.19,265.58,236.75,274.89,236.73,23790000,12.17,236.76,222.94,238.61,218.22,17390000,6.19
15/2/2020,287.93,285.25,268.71,286.34,260.78,19990000,6.14,268.75,265.59,277.39,257.09,25050000,1.19,265.58,236.75,274.89,236.73,23790000,12.17,236.76,222.94,238.61,218.22,17390000,6.19,222.95,228.61,229.28,217.02,16500000,-2.47
14/2/2020,286.34,268.75,265.59,277.39,257.09,25050000,1.19,265.58,236.75,274.89,236.73,23790000,12.17,236.76,222.94,238.61,218.22,17390000,6.19,222.95,228.61,229.28,217.02,16500000,-2.47,228.59,223.23,230.38,223.07,14280000,2.40
13/2/2020,277.39,265.58,236.75,274.89,236.73,23790000,12.17,236.76,222.94,238.61,218.22,17390000,6.19,222.95,228.61,229.28,217.02,16500000,-2.47,228.59,223.23,230.38,223.07,14280000,2.40,223.23,223.47,227.55,213.75,15980000,-0.13
12/2/2020,274.89,236.76,222.94,238.61,218.22,17390000,6.19,222.95,228.61,229.28,217.02,16500000,-2.47,228.59,223.23,230.38,223.07,14280000,2.40,223.23,223.47,227.55,213.75,15980000,-0.13,223.51,213.15,224.53,213.14,16730000,4.86
11/2/2020,238.61,222.95,228.61,229.28,217.02,16500000,-2.47,228.59,223.23,230.38,223.07,14280000,2.40,223.23,223.47,227.55,213.75,15980000,-0.13,223.51,213.15,224.53,213.14,16730000,4.86,213.16,203.84,216.14,201.29,16440000,4.58
10/2/2020,229.28,228.59,223.23,230.38,223.07,14280000,2.40,223.23,223.47,227.55,213.75,15980000,-0.13,223.51,213.15,224.53,213.14,16730000,4.86,213.16,203.84,216.14,201.29,16440000,4.58,203.83,188.94,207.51,188.26,14670000,7.89
9/2/2020,230.38,223.23,223.47,227.55,213.75,15980000,-0.13,223.51,213.15,224.53,213.14,16730000,4.86,213.16,203.84,216.14,201.29,16440000,4.58,203.83,188.94,207.51,188.26,14670000,7.89,188.93,189.80,191.48,188.93,11560000,-0.45
8/2/2020,227.55,223.51,213.15,224.53,213.14,16730000,4.86,213.16,203.84,216.14,201.29,16440000,4.58,203.83,188.94,207.51,188.26,14670000,7.89,188.93,189.80,191.48,188.93,11560000,-0.45,189.79,188.48,194.92,187.16,11950000,0.68
7/2/2020,224.53,213.16,203.84,216.14,201.29,16440000,4.58,203.83,188.94,207.51,188.26,14670000,7.89,188.93,189.80,191.48,188.93,11560000,-0.45,189.79,188.48,194.92,187.16,11950000,0.68,188.50,183.58,193.25,179.49,14540000,2.65
6/2/2020,216.14,203.83,188.94,207.51,188.26,14670000,7.89,188.93,189.80,191.48,188.93,11560000,-0.45,189.79,188.48,194.92,187.16,11950000,0.68,188.50,183.58,193.25,179.49,14540000,2.65,183.64,179.88,184.17,179.36,13240000,2.07
5/2/2020,207.51,188.93,189.80,191.48,188.93,11560000,-0.45,189.79,188.48,194.92,187.16,11950000,0.68,188.50,183.58,193.25,179.49,14540000,2.65,183.64,179.88,184.17,179.36,13240000,2.07,179.91,184.60,185.67,175.46,11770000,-2.54
4/2/2020,191.48,189.79,188.48,194.92,187.16,11950000,0.68,188.50,183.58,193.25,179.49,14540000,2.65,183.64,179.88,184.17,179.36,13240000,2.07,179.91,184.60,185.67,175.46,11770000,-2.54,184.59,173.86,186.76,171.20,13020000,6.17
3/2/2020,194.92,188.50,183.58,193.25,179.49,14540000,2.65,183.64,179.88,184.17,179.36,13240000,2.07,179.91,184.60,185.67,175.46,11770000,-2.54,184.59,173.86,186.76,171.20,13020000,6.17,173.86,175.78,178.41,173.76,11270000,-1.07
2/2/2020,193.25,183.64,179.88,184.17,179.36,13240000,2.07,179.91,184.60,185.67,175.46,11770000,-2.54,184.59,173.86,186.76,171.20,13020000,6.17,173.86,175.78,178.41,173.76,11270000,-1.07,175.74,170.27,176.06,170.27,12630000,3.21
1/2/2020,184.17,179.91,184.60,185.67,175.46,11770000,-2.54,184.59,173.86,186.76,171.20,13020000,6.17,173.86,175.78,178.41,173.76,11270000,-1.07,175.74,170.27,176.06,170.27,12630000,3.21,170.27,167.91,171.97,165.45,12540000,1.41
31/1/2020,185.67,184.59,173.86,186.76,171.20,13020000,6.17,173.86,175.78,178.41,173.76,11270000,-1.07,175.74,170.27,176.06,170.27,12630000,3.21,170.27,167.91,171.97,165.45,12540000,1.41,167.90,160.40,168.00,159.55,9820000,4.65
30/1/2020,186.76,173.86,175.78,178.41,173.76,11270000,-1.07,175.74,170.27,176.06,170.27,12630000,3.21,170.27,167.91,171.97,165.45,12540000,1.41,167.90,160.40,168.00,159.55,9820000,4.65,160.44,162.56,162.72,157.87,9630000,-1.30
29/1/2020,178.41,175.74,170.27,176.06,170.27,12630000,3.21,170.27,167.91,171.97,165.45,12540000,1.41,167.90,160.40,168.00,159.55,9820000,4.65,160.44,162.56,162.72,157.87,9630000,-1.30,162.55,162.80,164.27,155.65,14880000,-0.15
28/1/2020,176.06,170.27,167.91,171.97,165.45,12540000,1.41,167.90,160.40,168.00,159.55,9820000,4.65,160.44,162.56,162.72,157.87,9630000,-1.30,162.55,162.80,164.27,155.65,14880000,-0.15,162.80,168.15,168.25,159.78,14860000,-3.17
27/1/2020,171.97,167.90,160.40,168.00,159.55,9820000,4.65,160.44,162.56,162.72,157.87,9630000,-1.30,162.55,162.80,164.27,155.65,14880000,-0.15,162.80,168.15,168.25,159.78,14860000,-3.17,168.13,169.41,171.27,166.19,11300000,-0.76
26/1/2020,168.00,160.44,162.56,162.72,157.87,9630000,-1.30,162.55,162.80,164.27,155.65,14880000,-0.15,162.80,168.15,168.25,159.78,14860000,-3.17,168.13,169.41,171.27,166.19,11300000,-0.76,169.41,166.87,169.79,165.53,11520000,1.52
25/1/2020,162.72,162.55,162.80,164.27,155.65,14880000,-0.15,162.80,168.15,168.25,159.78,14860000,-3.17,168.13,169.41,171.27,166.19,11300000,-0.76,169.41,166.87,169.79,165.53,11520000,1.52,166.87,166.92,169.24,161.61,11300000,-0.03
24/1/2020,164.27,162.80,168.15,168.25,159.78,14860000,-3.17,168.13,169.41,171.27,166.19,11300000,-0.76,169.41,166.87,169.79,165.53,11520000,1.52,166.87,166.92,169.24,161.61,11300000,-0.03,166.92,174.17,177.77,162.04,15840000,-4.17
23/1/2020,168.25,168.13,169.41,171.27,166.19,11300000,-0.76,169.41,166.87,169.79,165.53,11520000,1.52,166.87,166.92,169.24,161.61,11300000,-0.03,166.92,174.17,177.77,162.04,15840000,-4.17,174.19,170.18,179.29,165.34,17420000,2.33
22/1/2020,171.27,169.41,166.87,169.79,165.53,11520000,1.52,166.87,166.92,169.24,161.61,11300000,-0.03,166.92,174.17,177.77,162.04,15840000,-4.17,174.19,170.18,179.29,165.34,17420000,2.33,170.22,164.39,173.96,162.33,18570000,3.57
21/1/2020,169.79,166.87,166.92,169.24,161.61,11300000,-0.03,166.92,174.17,177.77,162.04,15840000,-4.17,174.19,170.18,179.29,165.34,17420000,2.33,170.22,164.39,173.96,162.33,18570000,3.57,164.36,166.44,167.18,159.08,16240000,-1.26
20/1/2020,169.24,166.92,174.17,177.77,162.04,15840000,-4.17,174.19,170.18,179.29,165.34,17420000,2.33,170.22,164.39,173.96,162.33,18570000,3.57,164.36,166.44,167.18,159.08,16240000,-1.26,166.45,166.07,166.45,159.74,16660000,0.23
19/1/2020,177.77,174.19,170.18,179.29,165.34,17420000,2.33,170.22,164.39,173.96,162.33,18570000,3.57,164.36,166.44,167.18,159.08,16240000,-1.26,166.45,166.07,166.45,159.74,16660000,0.23,166.07,143.59,169.73,143.59,22850000,15.65
18/1/2020,179.29,170.22,164.39,173.96,162.33,18570000,3.57,164.36,166.44,167.18,159.08,16240000,-1.26,166.45,166.07,166.45,159.74,16660000,0.23,166.07,143.59,169.73,143.59,22850000,15.65,143.60,146.50,146.87,142.64,10260000,-1.95
17/1/2020,173.96,164.36,166.44,167.18,159.08,16240000,-1.26,166.45,166.07,166.45,159.74,16660000,0.23,166.07,143.59,169.73,143.59,22850000,15.65,143.60,146.50,146.87,142.64,10260000,-1.95,146.46,142.65,146.46,142.00,10010000,2.66
16/1/2020,167.18,166.45,166.07,166.45,159.74,16660000,0.23,166.07,143.59,169.73,143.59,22850000,15.65,143.60,146.50,146.87,142.64,10260000,-1.95,146.46,142.65,146.46,142.00,10010000,2.66,142.67,144.81,147.68,142.23,12460000,-1.48
15/1/2020,166.45,166.07,143.59,169.73,143.59,22850000,15.65,143.60,146.50,146.87,142.64,10260000,-1.95,146.46,142.65,146.46,142.00,10010000,2.66,142.67,144.81,147.68,142.23,12460000,-1.48,144.81,137.93,144.86,135.69,13370000,5.00
14/1/2020,169.73,143.60,146.50,146.87,142.64,10260000,-1.95,146.46,142.65,146.46,142.00,10010000,2.66,142.67,144.81,147.68,142.23,12460000,-1.48,144.81,137.93,144.86,135.69,13370000,5.00,137.92,140.80,141.60,135.85,11380000,-2.05
13/1/2020,146.87,146.46,142.65,146.46,142.00,10010000,2.66,142.67,144.81,147.68,142.23,12460000,-1.48,144.81,137.93,144.86,135.69,13370000,5.00,137.92,140.80,141.60,135.85,11380000,-2.05,140.81,143.01,147.55,137.61,13710000,-1.56
12/1/2020,146.46,142.67,144.81,147.68,142.23,12460000,-1.48,144.81,137.93,144.86,135.69,13370000,5.00,137.92,140.80,141.60,135.85,11380000,-2.05,140.81,143.01,147.55,137.61,13710000,-1.56,143.04,144.09,145.13,139.22,13580000,-0.72
11/1/2020,147.68,144.81,137.93,144.86,135.69,13370000,5.00,137.92,140.80,141.60,135.85,11380000,-2.05,140.81,143.01,147.55,137.61,13710000,-1.56,143.04,144.09,145.13,139.22,13580000,-0.72,144.08,135.59,144.27,135.17,14360000,6.26
10/1/2020,144.86,137.92,140.80,141.60,135.85,11380000,-2.05,140.81,143.01,147.55,137.61,13710000,-1.56,143.04,144.09,145.13,139.22,13580000,-0.72,144.08,135.59,144.27,135.17,14360000,6.26,135.59,134.32,138.33,134.32,12190000,0.94
9/1/2020,141.60,140.81,143.01,147.55,137.61,13710000,-1.56,143.04,144.09,145.13,139.22,13580000,-0.72,144.08,135.59,144.27,135.17,14360000,6.26,135.59,134.32,138.33,134.32,12190000,0.94,134.33,134.30,135.57,132.76,11160000,0.04
